favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
181,Twitter for iPhone,BOLSONARO X FORO DE SÃO PAULO: Gravação de setembro de 2015 que passa hoje na TV aberta do estado em que foi eleito. https://t.co/HnEHO8Fuxu,,False,Fri Dec 04 21:06:48 +0000 2015,93,672884784809512960
102,Twitter Web Client,"JORNAL DE SANTA CATARINA: ""Deputado Federal Jair Bolsonaro participa de desfile da Oktoberfest em Blumenau."" http://t.co/CcQBZl1J7u",,False,Mon Oct 19 16:10:22 +0000 2015,22,656140340009791489
253,Twitter for iPhone,"Em debate c/ ex-marido d Dilma, ele teve a cara de pau d dizer q eu era mentiroso ao mencionar seu passado. https://t.co/lnX65mkXZp",,False,Tue Dec 29 14:23:47 +0000 2015,143,681843057914953728
289,Twitter for iPhone,"Brasil, Foro de SP e Bolivarianismo! Pura invenção e intriga da oposição! #SQN http://t.co/gCWJObxbtd",,False,Sat Apr 04 21:17:00 +0000 2015,409,584464709082046464
90,Twitter for iPhone,Visitando as raízes no Vale do Ribeira - SP. http://t.co/M0i72wncEb,,False,Mon Jan 26 20:20:31 +0000 2015,33,559808122723008512
164,Twitter for iPhone,Seguindo a linha dos meus moleques: Rock n'Roll p/ aquecer!!! #FORAPT https://t.co/rc2h1TxS2U,,False,Sun Aug 16 11:47:22 +0000 2015,78,632881331261804544
548,Twitter for iPhone,Acho que está falando com o deputado errado! https://t.co/HAfidnOiqH,,False,Sat Nov 14 21:14:45 +0000 2015,611,665639026221805568
141,Twitter for iPhone,Amanhã estarei em Porto Alegre-RS. Segue a programação. http://t.co/FewRpzURsi,,False,Wed Aug 19 23:20:48 +0000 2015,40,634143003838410752
314,Twitter for iPhone,"Correlacionando o estado de Pernambuco, o pernambucano Lula, o PIB, o PT e Cuba, chega-se a seguinte conclusão! https://t.co/z5C4TAJkq7",,False,Mon Oct 19 20:31:29 +0000 2015,175,656206054548705280
507,Twitter for iPhone,"PESQUISA ""IBOPE"" IGNORA JAIR BOLSONARO - Tal OMISSÃO é a certeza de que ESTAMOS BEM JUNTO AOS BRASILEIROS. https://t.co/hV9sZZ0bpc",,False,Wed Oct 28 09:32:12 +0000 2015,271,659301632044347393
